company,job_title,job_location,job_duration,date_posted,url
New York Times,Engineering Manager - Data Pipelines Infrastructure,"New York, NY",FULL_TIME,2022-04-28,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Engineering-Manager---Data-Pipelines-Infrastructure_REQ-012480-1
New York Times,Senior Software Engineer - Data Pipelines Infrastructure,"New York, NY",FULL_TIME,2022-04-28,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Software-Engineer---Data-Pipelines-Infrastructure_REQ-012481-1
New York Times,"Senior Staff Writer, Trends, Wirecutter","New York, NY",FULL_TIME,2022-04-28,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Staff-Writer--Trends--Wirecutter_REQ-012464-1
New York Times,Content Producer,"New York, NY",FULL_TIME,2022-04-28,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Content-Producer_REQ-012462-1
New York Times,Venue Operations & Marketing Manager,"New York, NY",FULL_TIME,2022-04-28,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Venue-Operations---Marketing-Manager_REQ-012456-1
New York Times,"Staff Engineer, Multimedia","New York, NY",FULL_TIME,2022-04-28,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Staff-Engineer--Multimedia_REQ-012439-1
New York Times,Project Manager - Partner Revenue Technology,"New York, NY",FULL_TIME,2022-04-28,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Project-Manager---Partner-Revenue-Technology_REQ-012450-1
New York Times,Instagram Staff Editor (Temporary),"New York, NY",FULL_TIME,2022-04-28,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Instagram-Staff-Editor_REQ-012467-1
New York Times,Staff Photographer,"New York, NY",FULL_TIME,2022-04-28,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Staff-Photographer_REQ-012466-1
New York Times,"Manager, Measurement and Insights","New York, NY",FULL_TIME,2022-04-28,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Measurement-Solutions-Manager_REQ-012263-1
New York Times,"Senior Staff Editor, Culture","New York, NY",FULL_TIME,2022-04-27,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Staff-Editor--Culture_REQ-012444-1
New York Times,Measurement Analyst,"New York, NY",FULL_TIME,2022-04-27,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Measurement-Analyst_REQ-012426
New York Times,"Reporter, Real Estate","New York, NY",FULL_TIME,2022-04-27,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Reporter_REQ-011682-1
New York Times,"Executive Assistant, Chief Product Officer","New York, NY",FULL_TIME,2022-04-27,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Executive-Assistant--Chief-Product-Officer_REQ-012459-1
New York Times,"Senior Software Development Engineer in Test, Wirecutter",Remote,FULL_TIME,2022-04-27,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/Remote/Senior-Software-Development-Engineer-in-Test--Wirecutter_REQ-012170-1
New York Times,"Engineer, Enterprise Productivity","New York, NY",FULL_TIME,2022-04-26,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Engineer--Enterprise-Productivity_REQ-012319-1
New York Times,Senior Strategist - Luxury & Culture,"New York, NY",FULL_TIME,2022-04-25,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Senior-Strategist_REQ-012173-1
New York Times,"Executive Director, Product Marketing","New York, NY",FULL_TIME,2022-04-25,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Executive-Director--Product-Marketing_REQ-012454-1
New York Times,Counsel - Labor Relations,"New York, NY",FULL_TIME,2022-04-25,https://nytimes.wd5.myworkdayjobs.com/en-US/NYT/job/New-York-NY/Counsel_REQ-012388
